cedar-rapids-iowa-city,"[229813, 142, 1618.4014084507041]"
5am,"[261318, 205, 1274.7219512195122]"
activate,"[261318, 205, 1274.7219512195122]"
sa.g2,"[261318, 205, 1274.7219512195122]"
i.s12,"[476865, 258, 1848.3139534883721]"
2md,"[154669, 112, 1380.9732142857142]"
f.c2,"[154669, 112, 1380.9732142857142]"
reason4_2f4,"[169807, 325, 522.483076923077]"
3ueb,"[162847, 126, 1292.436507936508]"
reason4_4k3,"[331441, 280, 1183.7178571428572]"
sa.s2b,"[162847, 126, 1292.436507936508]"
reason4_2e18,"[1685998, 939, 1795.5250266240682]"
breadcrumbsolved,"[224995, 959, 234.61418143899897]"
ga.u3,"[225918, 957, 236.06896551724137]"
ns2,"[4841286, 1055, 4588.896682464455]"
phone,"[26958611, 59437, 453.5661456668405]"
report_questions_,"[33486, 70, 478.37142857142857]"
device_iphone,"[711573, 4509, 157.81170991350632]"
wise-confident-33781211,"[37148, 10, 3714.8]"
s.g2,"[82826, 72, 1150.361111111111]"
reason4_2f5,"[200389, 158, 1268.2848101265822]"
device_samsung_sch-s960l,"[14, 1, 14.0]"
6pp,"[2097052, 820, 2557.380487804878]"
i.p2a,"[2097052, 820, 2557.380487804878]"
4gr3,"[813935, 372, 2187.9973118279568]"
device_samsung_sm-g900a,"[26345, 244, 107.97131147540983]"
spokane-coeur-dalene,"[620938, 305, 2035.8622950819672]"
teamchennaitrainees,"[8628873, 5162, 1671.6142967841922]"
2bm,"[379459, 189, 2007.7195767195767]"
2tds,"[204282, 128, 1595.953125]"
f.c1,"[204282, 128, 1595.953125]"
f.c3,"[379459, 189, 2007.7195767195767]"
reason4_1b3,"[328464, 106, 3098.7169811320755]"
saskatoon,"[228041, 140, 1628.8642857142856]"
14bp,"[185207, 73, 2537.082191780822]"
ga.b11,"[185207, 73, 2537.082191780822]"
eml,"[271112, 106, 2557.6603773584907]"
gs.g5,"[271112, 106, 2557.6603773584907]"
reason4_3i3a,"[1273830, 896, 1421.685267857143]"
las-vegas,"[2964919, 1431, 2071.921034241789]"
p.i15,"[3412915, 528, 6463.854166666667]"
promocode,"[3576070, 665, 5377.548872180451]"
14iir,"[639873, 451, 1418.7871396895787]"
gg.s15,"[639902, 452, 1415.712389380531]"
t.d12/26,"[639873, 451, 1418.7871396895787]"
6app,"[1021326, 253, 4036.8616600790515]"
i.c2a,"[1021326, 253, 4036.8616600790515]"
erie,"[111386, 63, 1768.031746031746]"
fort-wayne,"[576835, 153, 3770.1633986928105]"
os_windows_8,"[111275, 302, 368.46026490066225]"
device_samsung_sm-g925t,"[15989, 116, 137.83620689655172]"
stockton,"[492514, 292, 1686.6917808219177]"
mr_getaways,"[232348, 155, 1499.0193548387097]"
5da,"[1111332, 458, 2426.4890829694323]"
sa.m1,"[1111332, 458, 2426.4890829694323]"
6ap,"[125625, 42, 2991.0714285714284]"
gg-otterbox-defender-iphone-55s-case,"[610085, 531, 1148.9359698681733]"
i.c2b,"[125625, 42, 2991.0714285714284]"
p.gp1,"[88335, 57, 1549.7368421052631]"
ga.b6,"[4993, 2, 2496.5]"
ga.s12,"[792746, 196, 4044.622448979592]"
ga.s12.1,"[498552, 114, 4373.263157894737]"
ga.s12.2,"[792746, 196, 4044.622448979592]"
ga.s12a,"[498745, 116, 4299.525862068966]"
ga.s12b,"[792746, 196, 4044.622448979592]"
ga_outbound,"[792746, 196, 4044.622448979592]"
st.r1,"[3131656, 468, 6691.572649572649]"
gg-bliss-grace-makeup-brush-set-vegan-leather-travel-bag,"[396421, 348, 1139.1408045977012]"
greenville,"[654006, 333, 1963.981981981982]"
ga.s4b,"[162785, 113, 1440.575221238938]"
kingston,"[102096, 62, 1646.7096774193549]"
device_samsung_sm-g928t,"[12747, 104, 122.5673076923077]"
gg-swirls-monogram-sign,"[414414, 126, 3289.0]"
mobile-baldwin-county,"[255426, 109, 2343.3577981651374]"
salt-lake-city,"[1832443, 806, 2273.502481389578]"
02c,"[188661, 175, 1078.0628571428572]"
a.s12,"[188661, 175, 1078.0628571428572]"
csinternal,"[222379, 223, 997.2152466367713]"
grouponcentral,"[1942661, 410, 4738.19756097561]"
ms_general,"[74532, 97, 768.3711340206186]"
redirect_to_new_zendesk,"[330412, 581, 568.6953528399312]"
report-bad-customer,"[74290, 96, 773.8541666666666]"
appleton,"[311530, 94, 3314.148936170213]"
14gs,"[121993, 69, 1768.0144927536232]"
gg.s3,"[121993, 69, 1768.0144927536232]"
sacramento,"[3036858, 1559, 1947.952533675433]"
i_want_to_change_which_emails_i_receive,"[106920, 53, 2017.3584905660377]"
m.i8b,"[1886444, 332, 5682.060240963855]"
p.t1,"[48487, 21, 2308.904761904762]"
reason4_4j17,"[578109, 293, 1973.0682593856654]"
trade_in,"[290869, 129, 2254.798449612403]"
gf.g6.2,"[25014, 21, 1191.142857142857]"
14pv,"[5976436, 1149, 5201.423846823324]"
gg.s8.1,"[5977521, 1149, 5202.368146214099]"
gg.s8.2,"[1852674, 660, 2807.081818181818]"
richard-maria-antony-stephen,"[12913, 8, 1614.125]"
gg-star-master-planetarium-night-light-projector,"[266522, 197, 1352.9035532994924]"
14ms,"[555406, 141, 3939.049645390071]"
gl.d2,"[555406, 141, 3939.049645390071]"
johnnie-henry,"[159984, 69, 2318.608695652174]"
ga.s11,"[60518, 45, 1344.8444444444444]"
ga.i7c,"[191790, 71, 2701.2676056338028]"
device_asus_google_nexus,"[4396, 9, 488.44444444444446]"
grand-rapids,"[777572, 400, 1943.93]"
device_lenovo_lenovo_lenovo_tab_2,"[9, 3, 3.0]"
reason4_2e5,"[1720820, 1001, 1719.1008991008991]"
des-moines,"[638408, 270, 2364.474074074074]"
3sc,"[48774, 44, 1108.5]"
sa.s5,"[48774, 44, 1108.5]"
reason4_2g1b,"[888830, 887, 1002.0631341600902]"
b.f10,"[478228, 552, 866.3550724637681]"
benedic-jonathan-a-j,"[28289, 10, 2828.9]"
gg.i13a,"[121242, 79, 1534.7088607594937]"
reason4_2g3,"[563421, 361, 1560.7229916897506]"
ga.s13,"[35705, 15, 2380.3333333333335]"
springfield-ma,"[453782, 232, 1955.9568965517242]"
abbotsford,"[277247, 127, 2183.047244094488]"
teamgeorge,"[335194, 1434, 233.74755927475593]"
gg.s1.2,"[354609, 183, 1937.7540983606557]"
gg.s1.2a,"[354609, 183, 1937.7540983606557]"
m.r13.3,"[1372984, 121, 11346.97520661157]"
1mi,"[45564, 34, 1340.1176470588234]"
n.m2,"[45564, 34, 1340.1176470588234]"
reason4_5q2,"[46720, 62, 753.5483870967741]"
m.r15,"[2215517, 341, 6497.117302052786]"
s.i3a,"[115210, 90, 1280.111111111111]"
baton-rouge,"[560218, 272, 2059.625]"
4dl,"[55511, 18, 3083.9444444444443]"
b.f1,"[55511, 18, 3083.9444444444443]"
orange-county,"[4099516, 1932, 2121.9026915113873]"
expiring,"[1547424, 232, 6669.931034482759]"
m.s10,"[1415021, 209, 6770.435406698564]"
us_travel_window,"[20060, 533, 37.63602251407129]"
i_have_feedback_about_groupon,"[352732, 168, 2099.595238095238]"
14gvau,"[277315, 220, 1260.5227272727273]"
gg.b1a,"[277315, 220, 1260.5227272727273]"
gl-sesame-street-detroit,"[27466, 54, 508.6296296296296]"
6ed,"[489926, 291, 1683.594501718213]"
a.r14.1,"[1792340, 435, 4120.3218390804595]"
a.r14.2,"[2599955, 493, 5273.742393509127]"
a.r14.2a,"[2599955, 493, 5273.742393509127]"
r.e9,"[489926, 291, 1683.594501718213]"
m.s6b,"[227861, 145, 1571.4551724137932]"
i_need_to_edit_the_shipping_address_on_an_order,"[2178361, 1342, 1623.219821162444]"
06m,"[741679, 48, 15451.645833333334]"
14dm,"[450671, 56, 8047.696428571428]"
1ps,"[387579, 175, 2214.7371428571428]"
a.r20,"[741679, 48, 15451.645833333334]"
block_hold,"[1141495, 98, 11647.908163265307]"
cs-send-to-sheepdads,"[741679, 48, 15451.645833333334]"
ga.i10,"[450671, 56, 8047.696428571428]"
ga.i10b,"[82043, 11, 7458.454545454545]"
n.h3,"[387579, 175, 2214.7371428571428]"
sdreceived,"[640315, 43, 14891.046511627907]"
sdsent,"[741679, 48, 15451.645833333334]"
honolulu,"[784957, 300, 2616.5233333333335]"
gg.s2c,"[89589, 59, 1518.457627118644]"
222,"[28548, 2, 14274.0]"
2_5,"[151449, 8, 18931.125]"
a.bk4,"[28652, 3, 9550.666666666666]"
a.bk4a,"[28652, 3, 9550.666666666666]"
ann_66,"[28740, 4, 7185.0]"
announcement,"[1393048, 145, 9607.227586206896]"
announcement_written,"[1393048, 145, 9607.227586206896]"
as_wr_exp_le,"[54647, 9, 6071.888888888889]"
copy,"[527288, 85, 6203.388235294117]"
de_usa,"[527288, 85, 6203.388235294117]"
dsm159,"[749217, 47, 15940.787234042553]"
edit-live-deal,"[278003, 61, 4557.426229508197]"
edit-to-csi-live-1,"[334488, 68, 4918.941176470588]"
fort_worth,"[28437, 1, 28437.0]"
look2,"[28548, 2, 14274.0]"
nickel,"[322412, 13, 24800.923076923078]"
offers,"[44488, 13, 3422.153846153846]"
p1,"[527288, 85, 6203.388235294117]"
sev,"[28437, 1, 28437.0]"
t0,"[449452, 68, 6609.588235294118]"
teamvox,"[1549805, 178, 8706.769662921348]"
va1,"[1393048, 145, 9607.227586206896]"
vee,"[42744, 5, 8548.8]"
voice,"[1627258, 190, 8564.515789473684]"
walle,"[41132, 3, 13710.666666666666]"
willow_us,"[527288, 85, 6203.388235294117]"
evansville,"[160192, 77, 2080.4155844155844]"
wise-confident-36357661,"[58243, 19, 3065.4210526315787]"
14ma,"[343026, 214, 1602.9252336448599]"
ma.u6,"[324686, 205, 1583.8341463414633]"
reason4_4n2,"[1356096, 910, 1490.2153846153847]"
4gi,"[57411, 63, 911.2857142857143]"
gf.g1,"[60384, 64, 943.5]"
i_can_t_buy_groupons_for_different_deals_at_one_time,"[468189, 294, 1592.4795918367347]"
roanoke,"[268916, 143, 1880.5314685314686]"
i_want_to_find_a_deal_for_a_certain_business,"[553694, 261, 2121.432950191571]"
new-orleans,"[874881, 419, 2088.0214797136036]"
reason4_2d3,"[222885, 300, 742.95]"
device_samsung_sm-g900p,"[27323, 266, 102.71804511278195]"
goods-support,"[63322, 442, 143.26244343891403]"
4la,"[101338, 19, 5333.578947368421]"
b.a8,"[101338, 19, 5333.578947368421]"
hw-account_issues-cant_access_account,"[10105, 1, 10105.0]"
menu,"[7725, 43, 179.65116279069767]"
glive_in_policy,"[214268, 306, 700.2222222222222]"
06tc,"[388292, 83, 4678.21686746988]"
06tcr,"[19900, 3, 6633.333333333333]"
a.r21c,"[19900, 3, 6633.333333333333]"
a.r3,"[388279, 82, 4735.109756097561]"
gg.i15,"[89668, 12, 7472.333333333333]"
14grpd2,"[363882, 224, 1624.4732142857142]"
gg.d1b,"[363882, 224, 1624.4732142857142]"
4pf3,"[159275, 35, 4550.714285714285]"
b.f8.2,"[159275, 35, 4550.714285714285]"
my_order_still_says_processing_or_failed,"[582206, 273, 2132.6227106227107]"
gg-i-love-you-to-the-moon-back-bracelet,"[339738, 125, 2717.904]"
inland-empire,"[2898061, 1475, 1964.7871186440677]"
7pi,"[214544, 100, 2145.44]"
7vr,"[567153, 102, 5560.323529411765]"
p.f3a,"[567153, 102, 5560.323529411765]"
p.f4,"[214530, 99, 2166.969696969697]"
gg.a10b,"[15098, 150, 100.65333333333334]"
reason4_2g2a,"[126294, 465, 271.6]"
santa-barbara,"[425091, 180, 2361.616666666667]"
n.s8,"[318109, 163, 1951.5889570552147]"
i_was_charged_but_i_can_t_find_my_order,"[1486898, 940, 1581.8063829787234]"
4gc,"[320785, 218, 1471.4908256880733]"
p.g1a,"[320785, 218, 1471.4908256880733]"
4mos,"[45905, 43, 1067.5581395348838]"
d.h9,"[45905, 43, 1067.5581395348838]"
6el,"[20649, 17, 1214.6470588235295]"
6pv2,"[113731, 63, 1805.2539682539682]"
r.e10,"[20649, 17, 1214.6470588235295]"
r.e6,"[113731, 63, 1805.2539682539682]"
value,"[254520, 126, 2020.0]"
gg-lil-rider-fx-battery-powered-bike,"[242826, 170, 1428.3882352941177]"
4drs,"[413619, 346, 1195.4306358381502]"
d.h2,"[413619, 346, 1195.4306358381502]"
teamandi,"[699419, 1926, 363.1458982346833]"
fresno,"[738186, 386, 1912.39896373057]"
reason4_3h4,"[35271, 39, 904.3846153846154]"
6fwdbp3,"[527521, 74, 7128.6621621621625]"
m.i5,"[527521, 74, 7128.6621621621625]"
p.p1,"[111871, 79, 1416.0886075949368]"
4pl2,"[504513, 412, 1224.5461165048544]"
7dbp,"[504513, 412, 1224.5461165048544]"
b.g2,"[504513, 412, 1224.5461165048544]"
device_samsung_sm-n910t3,"[464, 23, 20.17391304347826]"
device_htc_htc_h,"[23069, 222, 103.91441441441441]"
4af,"[246715, 168, 1468.5416666666667]"
b.g3,"[246715, 168, 1468.5416666666667]"
wise-confident-33084671,"[75681, 28, 2702.8928571428573]"
i_want_to_sign_up_for_emails,"[958389, 471, 2034.7961783439491]"
3bp,"[69589, 42, 1656.8809523809523]"
i_m_not_sure_if_i_used_my_groupon,"[240589, 75, 3207.8533333333335]"
reason4_4k4,"[106438, 109, 976.4954128440367]"
sa.s7,"[69589, 42, 1656.8809523809523]"
gg-mens-extra-thick-sherpa-lined-hoodie,"[88373, 68, 1299.6029411764705]"
teamdiane,"[4224441, 1976, 2137.875]"
reason4_2c1,"[635815, 855, 743.6432748538011]"
device_samsung_sgh-m919,"[7270, 79, 92.0253164556962]"
gg.i1b,"[10572, 12, 881.0]"
6da1,"[69135, 82, 843.109756097561]"
m.s1,"[69135, 82, 843.109756097561]"
6is,"[593346, 199, 2981.638190954774]"
m.r5,"[593346, 199, 2981.638190954774]"
m.r5_new,"[557458, 193, 2888.3834196891194]"
gg-solid-gold-jewelry-mystery-deal,"[111000, 84, 1321.4285714285713]"
addressed_in_deal_issues,"[297114, 49, 6063.551020408163]"
gg.b15,"[30435, 28, 1086.9642857142858]"
perm_no,"[933750, 168, 5558.035714285715]"
4er,"[52131, 46, 1133.2826086956522]"
4pcr,"[440692, 207, 2128.9468599033817]"
b.g21,"[241535, 157, 1538.43949044586]"
collections,"[263798, 75, 3517.306666666667]"
i.r8,"[52131, 46, 1133.2826086956522]"
i.s2,"[442003, 208, 2125.014423076923]"
p.b1,"[250533, 223, 1123.4663677130045]"
reebok,"[347522, 324, 1072.5987654320988]"
g3.f2,"[5993, 8, 749.125]"
g3.s5,"[3007, 7, 429.57142857142856]"
wise-confident-46031646,"[53064, 40, 1326.6]"
wise-confident-34607592,"[11317, 12, 943.0833333333334]"
5mr,"[124040, 66, 1879.3939393939395]"
r.g4,"[124040, 66, 1879.3939393939395]"
ga.i10a,"[375805, 46, 8169.673913043478]"
kitchener-waterloo,"[431706, 275, 1569.84]"
gg.b14,"[276323, 233, 1185.9356223175967]"
m.r8.1b,"[939378, 205, 4582.331707317073]"
5oc,"[52004, 34, 1529.5294117647059]"
n.s5,"[52004, 34, 1529.5294117647059]"
purchase_failed,"[507383, 251, 2021.4462151394423]"
tender,"[512627, 261, 1964.0881226053639]"
san-jose,"[2328289, 1139, 2044.15188762072]"
youngstown,"[117068, 69, 1696.6376811594203]"
4sa,"[195748, 118, 1658.8813559322034]"
b.f4,"[195748, 118, 1658.8813559322034]"
i_didn_t_get_groupon_bucks_for_a_friend_i_referred,"[343410, 143, 2401.4685314685316]"
referral-test,"[496129, 205, 2420.141463414634]"
14tn3,"[421275, 208, 2025.360576923077]"
gg.t5d,"[421275, 208, 2025.360576923077]"
1pd,"[90792, 80, 1134.9]"
f.p4,"[90792, 80, 1134.9]"
south-bend,"[321101, 161, 1994.416149068323]"
suresh_babu,"[4807, 6, 801.1666666666666]"
5cb,"[323613, 181, 1787.9171270718232]"
n.s4,"[323613, 181, 1787.9171270718232]"
a.r29,"[400991, 89, 4505.516853932584]"
anthony-maldonado,"[19623, 4, 4905.75]"
flcontact,"[236093, 62, 3807.951612903226]"
gg.b7a.2,"[105484, 96, 1098.7916666666667]"
1md,"[161453, 87, 1855.7816091954023]"
f.c5,"[161453, 87, 1855.7816091954023]"
14grp1,"[857257, 787, 1089.271918678526]"
gg.a1a,"[857278, 788, 1087.9162436548224]"
i.w1a,"[106208, 74, 1435.2432432432433]"
device_samsung_sm-g920a,"[5429, 101, 53.75247524752475]"
6mu,"[1982841, 355, 5585.467605633803]"
m.r3,"[1982841, 355, 5585.467605633803]"
r.e1c,"[49520, 27, 1834.0740740740741]"
ventura-county,"[742344, 397, 1869.8841309823677]"
device_samsung_sph-l710,"[8891, 35, 254.02857142857144]"
6ex2,"[772598, 413, 1870.6973365617434]"
d.e7,"[772598, 413, 1870.6973365617434]"
gg.st1,"[534563, 294, 1818.2414965986395]"
14cd2,"[188089, 35, 5373.971428571429]"
ga.i9c,"[172109, 31, 5551.903225806452]"
device_samsung_sch-i545,"[14422, 127, 113.55905511811024]"
d.h10,"[276758, 168, 1647.3690476190477]"
ga.b23,"[114799, 56, 2049.9821428571427]"
market_pick,"[114799, 56, 2049.9821428571427]"
05a1,"[393257, 270, 1456.5074074074073]"
a.f3b,"[381011, 265, 1437.777358490566]"
7re,"[113500, 71, 1598.5915492957747]"
p.f1a,"[113500, 71, 1598.5915492957747]"
4pi,"[99666, 57, 1748.5263157894738]"
7wowa,"[276190, 51, 5415.490196078431]"
b.g12,"[99652, 56, 1779.5]"
c.b2,"[18135, 7, 2590.714285714286]"
p.w1,"[61436, 14, 4388.285714285715]"
wow,"[287716, 64, 4495.5625]"
14dr,"[495177, 343, 1443.66472303207]"
14gl,"[12521, 10, 1252.1]"
gl.d1,"[495177, 343, 1443.66472303207]"
gl.i1,"[12521, 10, 1252.1]"
sa.g15,"[396342, 313, 1266.2683706070288]"
sa.g15a,"[396342, 313, 1266.2683706070288]"
gg-12-month-xbox-live-gold-membership,"[366727, 238, 1540.8697478991596]"
gg.i21,"[69266, 64, 1082.28125]"
qascrubbed-to-19550741,"[1180258, 617, 1912.8978930307942]"
reason4_4j18,"[64606, 64, 1009.46875]"
montgomery,"[214749, 85, 2526.458823529412]"
m.w3,"[191337, 20, 9566.85]"
edmonton,"[1071425, 626, 1711.5415335463258]"
victoria,"[393047, 218, 1802.967889908257]"
4cd,"[185754, 89, 2087.123595505618]"
4uu,"[39613, 14, 2829.5]"
b.f5,"[185754, 89, 2087.123595505618]"
b.f6,"[39613, 14, 2829.5]"
5ma,"[478301, 218, 2194.0412844036696]"
5me,"[715868, 179, 3999.2625698324023]"
email_typo,"[688427, 170, 4049.570588235294]"
reason4_4j6,"[1289729, 689, 1871.8853410740203]"
sa.m2,"[478301, 218, 2194.0412844036696]"
sa.m3,"[679258, 157, 4326.484076433121]"
sa.m3.1,"[672356, 156, 4309.974358974359]"
sa.m3a,"[679258, 157, 4326.484076433121]"
device_lg_d850,"[10511, 31, 339.06451612903226]"
05a2,"[69763, 42, 1661.0238095238096]"
a.f3a,"[327211, 251, 1303.6294820717133]"
a.f3d,"[69763, 42, 1661.0238095238096]"
global,"[248428, 132, 1882.030303030303]"
montreal,"[69763, 42, 1661.0238095238096]"
about_my_online_food_order,"[469106, 201, 2333.860696517413]"
my_food_was_never_delivered,"[86415, 47, 1838.6170212765958]"
i.w5,"[958588, 729, 1314.9355281207133]"
portland,"[2805408, 1280, 2191.725]"
4cd3,"[80385, 64, 1256.015625]"
b.a2,"[80385, 64, 1256.015625]"
san-angelo,"[29555, 22, 1343.409090909091]"
device_lg_d851,"[4044, 42, 96.28571428571429]"
reason4_4n9,"[235504, 1197, 196.7451963241437]"
i.s4c,"[50983, 43, 1185.6511627906978]"
b.a10,"[69782, 87, 802.0919540229885]"
gf.g5,"[81381, 45, 1808.4666666666667]"
omaha,"[762761, 377, 2023.238726790451]"
gg.b7b,"[100896, 70, 1441.3714285714286]"
anchorage,"[483264, 193, 2503.958549222798]"
6ree,"[286342, 95, 3014.1263157894737]"
i.e6,"[286342, 95, 3014.1263157894737]"
santa-cruz,"[535347, 292, 1833.3801369863013]"
d.e12,"[48500, 34, 1426.4705882352941]"
rio-grande-valley,"[211588, 101, 2094.930693069307]"
d.h11,"[169201, 83, 2038.566265060241]"
7ai,"[204761, 82, 2497.0853658536585]"
p.f8a,"[204761, 82, 2497.0853658536585]"
14fp,"[25949, 127, 204.3228346456693]"
gl.a1a,"[19396, 113, 171.64601769911505]"
gl.d1.1,"[276222, 152, 1817.25]"
14nrb,"[42979, 21, 2046.6190476190477]"
ga.b12,"[42979, 21, 2046.6190476190477]"
ga.b12a,"[42979, 21, 2046.6190476190477]"
gl.d2b,"[160111, 71, 2255.0845070422533]"
4ir,"[61234, 62, 987.6451612903226]"
gf.a4,"[61234, 62, 987.6451612903226]"
5np,"[111895, 98, 1141.7857142857142]"
sa.f4,"[111895, 98, 1141.7857142857142]"
5de2,"[19284, 25, 771.36]"
sa.g9,"[19284, 25, 771.36]"
gg.b17,"[257036, 219, 1173.6803652968038]"
b.a4,"[42088, 45, 935.2888888888889]"
reason4_1a5,"[697635, 967, 721.4426059979318]"
ui2,"[42088, 39, 1079.179487179487]"
ga.b26,"[90294, 34, 2655.705882352941]"
2ed,"[296670, 191, 1553.2460732984293]"
r.e2,"[296670, 191, 1553.2460732984293]"
14har,"[92041, 80, 1150.5125]"
ga.i7b,"[92041, 80, 1150.5125]"
wise-confident-35190017,"[39723, 51, 778.8823529411765]"
cant_access_account_or_find_my_groupons,"[37336, 12, 3111.3333333333335]"
reset_my_password,"[10179, 2, 5089.5]"
device_samsung_sm-g890a,"[72758, 61, 1192.7540983606557]"
14gsi,"[45929, 173, 265.485549132948]"
gg.b6,"[45929, 173, 265.485549132948]"
reason4_2g1a,"[155525, 365, 426.09589041095893]"
teamlilia,"[1145508, 1166, 982.4253859348199]"
14g12a,"[533048, 464, 1148.8103448275863]"
14pwn1,"[174244, 127, 1372.0]"
gg.b8,"[533070, 465, 1146.3870967741937]"
gg.s9,"[174244, 127, 1372.0]"
2ds,"[243546, 164, 1485.0365853658536]"
2nd,"[243546, 164, 1485.0365853658536]"
n.s2,"[243546, 164, 1485.0365853658536]"
device_samsung_sm-g386t1,"[10660, 50, 213.2]"
device_samsung_sm-g900t1,"[334, 20, 16.7]"
gg-neoprene-winter-ski-masks-3-pack,"[108483, 87, 1246.9310344827586]"
02ma,"[375258, 133, 2821.4887218045114]"
a.s7,"[375258, 133, 2821.4887218045114]"
device_tcl_tcl,"[2792, 24, 116.33333333333333]"
eugene,"[306444, 164, 1868.560975609756]"
jackson,"[251562, 134, 1877.3283582089553]"
t.d6/27b,"[32366, 37, 874.7567567567568]"
change_or_cancel_my_food_order,"[218184, 104, 2097.923076923077]"
d.e17,"[230840, 121, 1907.7685950413222]"
ma.t1.5,"[306433, 71, 4315.957746478874]"
mobile,"[622614, 243, 2562.1975308641977]"
device_samsung_sph-l720,"[32204, 30, 1073.4666666666667]"
anil-kumar,"[3717, 1, 3717.0]"
stephentouched,"[45244, 10, 4524.4]"
wise-confident-33603283,"[114621, 165, 694.6727272727272]"
lincoln,"[230949, 98, 2356.622448979592]"
4ac,"[177690, 151, 1176.7549668874171]"
i.r5,"[177690, 151, 1176.7549668874171]"
madison,"[771643, 336, 2296.5565476190477]"
s.g6,"[7175, 6, 1195.8333333333333]"
gdt,"[284990, 53, 5377.169811320755]"
14rn,"[85528, 74, 1155.7837837837837]"
gl.u2,"[85528, 74, 1155.7837837837837]"
teamsitel,"[4524345, 16856, 268.41154485049833]"
gg.a10a,"[1782, 28, 63.642857142857146]"
gg-all-seasons-down-alternative-reversible-comforter,"[269216, 263, 1023.6349809885932]"
6mcp,"[1242252, 232, 5354.5344827586205]"
rt.m4,"[1051410, 197, 5337.106598984771]"
7br,"[512638, 87, 5892.390804597701]"
p.f3b,"[512638, 87, 5892.390804597701]"
tucson,"[808056, 370, 2183.935135135135]"
missing_payments,"[3846, 33, 116.54545454545455]"
5nu,"[455379, 217, 2098.5207373271887]"
sa.g3,"[455379, 217, 2098.5207373271887]"
7pt,"[284880, 185, 1539.8918918918919]"
p.i4a,"[284880, 185, 1539.8918918918919]"
724327563-escalation,"[32174, 42, 766.047619047619]"
lifeline-escalation,"[1259942, 1545, 815.4964401294499]"
quianda-james,"[16560, 5, 3312.0]"
teamlance,"[673983, 1719, 392.0785340314136]"
teammegan,"[640788, 1468, 436.50408719346046]"
teamteleperformance,"[1819942, 4797, 379.3917031478007]"
screenpopup0,"[13042465, 26667, 489.086323920951]"
el-paso,"[364445, 131, 2782.022900763359]"
screenpopup1,"[4111408, 8880, 462.9963963963964]"
teammonty,"[2205116, 2372, 929.6441821247892]"
teambrette,"[550800, 2065, 266.73123486682806]"
196206163-consultation,"[116563, 84, 1387.654761904762]"
lifeline-consultation,"[2757158, 2275, 1211.9375824175825]"
you_sent_me_an_invite_only_deal_but_i_can_t_purchase_it,"[330841, 90, 3676.011111111111]"
i.s3d,"[25914, 44, 588.9545454545455]"
i.s3h,"[16696, 15, 1113.0666666666666]"
a.r30,"[241420, 138, 1749.4202898550725]"
c.a2.1,"[82847, 110, 753.1545454545454]"
label,"[82847, 110, 753.1545454545454]"
007sr,"[40725, 3, 13575.0]"
a.r35.1,"[10086, 3, 3362.0]"
teamnick,"[535008, 58, 9224.275862068966]"
chattanooga,"[310376, 151, 2055.4701986754967]"
sa.g16,"[55136, 24, 2297.3333333333335]"
boise,"[656417, 301, 2180.7873754152824]"
touch_other,"[74950, 26, 2882.6923076923076]"
teamdeb,"[222619, 1353, 164.53732446415373]"
07a,"[223501, 68, 3286.779411764706]"
discussion,"[344723, 124, 2780.0241935483873]"
discussion_reject,"[344647, 122, 2824.9754098360654]"
gs.g6,"[223501, 68, 3286.779411764706]"
ga.s9,"[140015, 130, 1077.0384615384614]"
ga.s9.2a,"[140015, 131, 1068.8167938931297]"
reason4_2e3,"[654023, 512, 1277.388671875]"
848348636-consultation,"[248198, 103, 2409.6893203883496]"
i.c4,"[957948, 222, 4315.081081081081]"
jordan-faber,"[86607, 174, 497.7413793103448]"
device_samsung_sgh-i337,"[13188, 78, 169.07692307692307]"
teammarisabel,"[583331, 1356, 430.18510324483776]"
st.r2,"[1212696, 255, 4755.670588235294]"
929592276-consultation,"[45141, 51, 885.1176470588235]"
teamkelsey,"[334662, 1337, 250.30815258040388]"
teamjoshua,"[1195379, 1523, 784.8844386080106]"
payments,"[5867, 106, 55.34905660377358]"
gf.g7,"[5737, 5, 1147.4]"
proactively-submit-refund,"[142274, 116, 1226.5]"
wise-confident-64299847,"[66343, 114, 581.9561403508771]"
007ucr,"[403709, 149, 2709.4563758389263]"
696131968-escalation,"[7498, 57, 131.5438596491228]"
a.r4.2d,"[1451894, 173, 8392.450867052023]"
e.f4,"[403230, 148, 2724.527027027027]"
912869183-consultation,"[87907, 54, 1627.9074074074074]"
a.s15,"[266047, 467, 569.693790149893]"
a.s15a,"[266036, 466, 570.8927038626609]"
t.s4,"[194493, 109, 1784.3394495412845]"
reason4_1a7,"[200565, 159, 1261.4150943396226]"
reason4_4j16,"[517648, 345, 1500.4289855072464]"
887851883-consultation,"[52642, 79, 666.3544303797469]"
14gn,"[107122, 79, 1355.9746835443038]"
gl.u3,"[107122, 79, 1355.9746835443038]"
reason4_2d7,"[138210, 171, 808.2456140350877]"
topeka-lawrence,"[127564, 82, 1555.658536585366]"
kayla-sims,"[129201, 247, 523.080971659919]"
02d1,"[391201, 186, 2103.2311827956987]"
a.s4,"[391201, 186, 2103.2311827956987]"
276969141-consultation,"[37384, 58, 644.551724137931]"
714598997-escalation,"[6189, 34, 182.02941176470588]"
chris_place,"[113315, 114, 993.9912280701755]"
orc_form,"[2749008, 303, 9072.633663366336]"
reason_2f1,"[221239, 25, 8849.56]"
